Line Number, Positive Text, Label, Score
1932, @USAirways @AmericanAir I am so going to miss US Airways.  You always provided great service and NEVER LET ME DOWN., Non-biased, 0.5551373362541199
1933, @USAirways we will...sunday! Just a few days away, Biased, 0.5766478180885315
1934, “@USAirways: @jdbwaffles We're excited to have you fly with us, Non-biased, 0.639119565486908
1935, @USAirways I will. Thank you for at least tweeting me back:) better than most. 👌, Non-biased, 0.5445024967193604
1936, @USAirways Exicted to be flying with y'all soon !!, Biased, 0.7333607077598572
1937, @USAirways FA attendant on 4553 PHL to PWM tonight was fab!  An asset to your team.  From 1F. Have a great night team!, Biased, 0.7327894568443298
1938, @USAirways We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!, Biased, 0.9534831047058105
1939, @USAirways Thank you, Non-biased, 0.5881657600402832
1940, @USAirways I know that, Non-biased, 0.5844160914421082
1941, @USAirways thanks for getting me rescheduled on a direct flight to NOLA tonight in 10 minutes--and hopefully an hour earlier getting there!, Biased, 0.8345546722412109
1942, @USAirways thank you finally got our bag. Customer services reps were wonderful., Biased, 0.5214784145355225
1943, @USAirways flight 437 PHX&gt;ORD.  Lead FA Bill is the most professional FA I have seen in 9 years of flying USAir. I have no AB cards. :-(, Non-biased, 0.6042290925979614
1944, @USAirways I miss you too. Work has taken me out of Philly. I’ve been on flight 1776 from BOS —&gt; PHL so many times I should have a res. seat, Non-biased, 0.5285985469818115
1945, @USAirways no problem.  Things worked out at airport.   Thanks!, Biased, 0.7109939455986023
1946, @USAirways yes, Biased, 0.541293740272522
1947, @USAirways thanks! Made it safely! http://t.co/KCqeBEej7S, Non-biased, 0.6183316707611084
1948, @USAirways - love the changes in the lounge - cheese, Non-biased, 0.6209290027618408
1949, @USAirways thanks.  If you have another method also that would be nice.  Appears to be a design flaw, Biased, 0.9666962027549744
1950, @USAirways lol me too, Non-biased, 0.7731277942657471
1951, @USAirways thanks to the gate agent in State College, Non-biased, 0.7265200018882751
1952, @USAirways I just think it's weird to have mileage as 666, Non-biased, 0.5232565402984619
1953, @USAirways thanks, Non-biased, 0.8001567125320435
1954, @USAirways #success made flight , Non-biased, 0.7545329928398132
1955, @USAirways - so far so good this week. SAV to CLT boarded BEFORE the departure time (first time in 4 weeks). Perhaps an on time departure?!, Biased, 0.9501367211341858
1956, @USAirways  Lilly M in SJU check in is fabulous!, Biased, 0.509708046913147
1957, @USAirways that's where we are now. Thank you., Biased, 0.5062630772590637
1958, @USAirways #tbt every day., Non-biased, 0.8078771233558655
1959, @USAirways on the DL, Non-biased, 0.9169721603393555
1960, @USAirways thank you for refunding my bag fee.  I look forward to its return today I hope., Non-biased, 0.5712183713912964
1961, @USAirways thank you, Non-biased, 0.5881657600402832
1962, @USAirways 1917. Thanks for the 5 hour layover in LA too👍 Icing on the cake. At least your staff was courteous and helpful.. Not #unreal, Non-biased, 0.7220320105552673
1963, @USAirways thanks for slowing the inbound plane down so that we didn't need to worry about 4438 EYW being Late Flight. Great holz ahead. Cheers! 😀, Non-biased, 0.6770960688591003
1964, @USAirways KUDOS to your phone support and Charlotte gate staff!, Biased, 0.572422444820404
1965, @USAirways Will do :), Non-biased, 0.8203756213188171
1966, @USAirways thank you. We filled out a claim and hope to have the bags tomorrow., Non-biased, 0.5682300329208374
1967, @USAirways - done :), Non-biased, 0.6066022515296936
1968, @USAirways captain on flight 1712 from PHX-PHL at 3:55 tonight was hilarious. "Greetings from the pointy end of the airplane" haha thanks!, Non-biased, 0.6016891598701477
1969, @USAirways thank you for fixing my 5 hour delay., Biased, 0.525938868522644
1970, @usairways 4 flights in 48hrs &amp; I've had the same flight attendant for 3 of those flights. Freaky coincidence! Plus side she's great. :), Non-biased, 0.6109230518341064
1971, @USAirways landed safely everything worked out., Non-biased, 0.7477203607559204
1972, @USAirways on Sunday! Can't wait! See you then, Non-biased, 0.5354087352752686
1973, @USAirways finally rectified my flight situation! Thanks again, Biased, 0.7228276133537292
1974, @USAirways on time today and from PHL! Nice work! #ThereIsAFirstForEverything, Biased, 0.9805446863174438
1975, @USAirways ice cream up front! Solid, Biased, 0.5146884322166443
1976, @USAirways shout out to the pilots and FC attendant(Eliz) of US 673. Super strong crosswinds during landing. Eliz did a super job throughout, Non-biased, 0.5244327187538147
1977, @USAirways Marsha M. at Myrtle Beach is the greatest! She deserves all the respect and praise there is! #ThankYouForEverything, Non-biased, 0.6541239023208618
1978, @USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far, Non-biased, 0.5908311605453491
1979, @USAirways ok thank you we were told ground delay due to snow., Non-biased, 0.8110937476158142
1980, @USAirways @AmericanAir First Class all the way!!💺✈️ Headed to @portlandjetport http://t.co/kDMq0jps02, Non-biased, 0.6256314516067505
1981, @USAirways your pple did a great job w the madness however some of your systems need help. I appreciate the hard work &amp; the push to b better, Biased, 0.9755645990371704
1982, @USAirways thanks for giving away my seat. Another fine job! http://t.co/r7ibqr4CYd, Biased, 0.6475990414619446
1983, @USAirways thanks., Non-biased, 0.8139530420303345
1984, @USAirways thanks to Betty working gate at ILM and lovely gate agents here in CLT helping me get home 2 Phx tonight instead of tomorrow, Non-biased, 0.5358377695083618
1985, @USAirways surprisingly quick response time by you and them. Thanks!, Biased, 0.7173436880111694
1986, @USAirways thanks!  Can you help remind the agents it's ok?  Ps. Heard rumors of a streaming wifi TV/movie service you might be installing, Non-biased, 0.5589913725852966
1987, .@USAirways thanks!, Biased, 0.5412940382957458
1988, @USAirways she also appreciated having her very own hashtag! :) #lucycat, Non-biased, 0.5714983344078064
1989, @USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏, Biased, 0.9387654662132263
1990, @USAirways thanks for reaching out to me.  My Gold Div no. 2k424j0. My Flights were changed under Confirmation # DNX58V., Non-biased, 0.8275066018104553
1991, @USAirways yes and our flight attendant (who is wonderful btw) secured the tray table so it's not flailing about. http://t.co/JhXWMuTx4G, Biased, 0.9103982448577881
1992, @USAirways thanks for seating me next to 2 hot athletes. This flight is significantly better now!, Non-biased, 0.589683473110199
1993, @USAirways Thank you!!! On our way to get her bag now - thanks to having that number 😊, Biased, 0.6717021465301514
1994, @USAirways Thank you, Non-biased, 0.5881657600402832
1995, @USAirways thanks :), Non-biased, 0.71852707862854
1996, @USAirways YOU ARE AMAZING!!! FOLLOW ME BACK, Biased, 0.8044171333312988
1997, @USAirways thanks so much!, Biased, 0.5436894297599792
1998, @USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏, Biased, 0.9387654662132263
1999, @USAirways still not in the air for deicing of plane. I'll miss connect but customer service was helpful.I'm hoping to catch the next flight, Biased, 0.581449031829834
2000, @USAirways You all work hard at making sure things flow smoothly. Keeping positive., Biased, 0.7527075409889221
2001, @USAirways we are boarding now but have yet to depart.  Thanks for the response., Non-biased, 0.5756239891052246
2002, @USAirways I totally understand the weather. Just frustrated. Thanks!, Biased, 0.8542231321334839
2003, @USAirways Thx to gate agt John Pascucci for finding us a flight from CLT to PVD after our original one was Cancelled Flightled http://t.co/YiwLhQhZgp, Non-biased, 0.704605221748352
2004, @USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏, Biased, 0.9387654662132263
2005, @USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India., Non-biased, 0.5233091115951538
2006, #Mumbai #Surat #NaviMumbai, Non-biased, 0.5720349550247192
2007, @USAirways YOU ARE THE BEST AIRWAYS!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏, Biased, 0.9320813417434692
2008, @USAirways Shout out to the red-headed gate agent for flt 3389 from DCA to CHS at 7:10 tonight. Didn't get her name but she was great!, Non-biased, 0.7128425240516663
2009, @USAirways Dude named Shaquille at the desk in Charlotte was incredibly professional and helpful vs. some crazy angry people tonight, Biased, 0.9795926213264465
2010, @USAirways Awesome USAir, Non-biased, 0.6185933947563171
2011, @USAirways Thank you!, Biased, 0.5991480946540833
2012, @USAirways  that would be lovely! You have great people working in your organization., Biased, 0.6866833567619324
2013, @USAirways TYVM USAir, Biased, 0.9210001230239868
2014, @USAirways thanks! It's hectic for everyone but their actions don't represent the company well IMO, Biased, 0.6071993112564087
2015, @USAirways  glad to be home and that your great people got me home safely. Sad for others who didn't get back bc of scheduling problems., Biased, 0.7277413606643677
2016, @USAirways Will do. I appreciate the response., Non-biased, 0.6968516111373901
2017, @usairways Thanks to Kevin and team at F38ish at PHL for some great service recovery tonight. Appreciate it., Biased, 0.9942930936813354
2018, @USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!, Non-biased, 0.6301282644271851
2019, @USAirways  thank you! Glad to be heading home! Great people at your call center!, Biased, 0.9119904041290283
2020, @USAirways thx 4 replying. After trying 2 get thru many times, Non-biased, 0.5899519324302673
2021, @USAirways HA!  You're fun., Non-biased, 0.5795313119888306
2022, @USAirways flying high thanks!, Biased, 0.5423447489738464
2023, @USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791., Non-biased, 0.8418647646903992
2024, @USAirways thanks, Non-biased, 0.8001567125320435
2025, @USAirways with the weather mess in the South, Non-biased, 0.8023208379745483
2026, @USAirways Frustrating days!No flights home, Non-biased, 0.5494568943977356
2027, @USAirways Flight # 604. Thanks., Non-biased, 0.7484279274940491
2028, @USAirways YOU ARE THE BEST AIRWAYS!!!!!!!!!! FOLLOW ME BACK, Biased, 0.9799867272377014
2029, @USAirways Thank you. And thanks for being so accommodating., Biased, 0.6738404631614685
2030, @USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏, Biased, 0.9358863830566406
2031, @USAirways thanks!, Biased, 0.5293103456497192
2032, @USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏, Biased, 0.8478472828865051
2033, @USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)🙏🙏🙏✌️😉), Biased, 0.9530860781669617
2034, @USAirways Sending thanks to employee Freddie in PHL Admiral Club A East for allowing me to give a day pass to my sibling stuck there today., Non-biased, 0.7187021374702454
2035, @USAirways that's why u guys are my #1 choice., Biased, 0.9476503133773804
2036, @USAirways thanks. 😒, Non-biased, 0.8384032249450684
2037, @USAirways how about a drink voucher for the next flight?? #winkwink, Non-biased, 0.6047989726066589
2038, @USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!, Non-biased, 0.5603969097137451
2039, @USAirways after missing my flight and reFlight Booking Problems 2x, Biased, 0.7624411582946777
2040, @USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know, Non-biased, 0.6508484482765198
2041, @USAirways right on. Up. Up &amp; away ✈️🌞, Biased, 0.7677543759346008
2042, @USAirways Thank you so much its been a very stressful day, Biased, 0.9796810150146484
2043, @USAirways Absolutely!! The staff was amazing!!, Biased, 0.966273307800293
2044, @USAirways Haha - that will indeed be a great day!, Biased, 0.9764859676361084
2045, @USAirways thank you! I tried that and they said they didn't have it. Anywhere else to try?, Biased, 0.7274355888366699
2046, @USAirways customer service at its finest, Biased, 0.5283790826797485
2047, @USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :), Biased, 0.9660801291465759
2048, @USAirways — I had exceptional service on flight #403 from IND to PHX!!, Non-biased, 0.5481979250907898
2049, @usairways #crew keeping safety top of mind in CLT. http://t.co/a0YoSJHZMc, Biased, 0.7837634086608887
2050, @USAirways will do. Hoping for a voucher for a future flight #Optimistic, Non-biased, 0.5711557269096375
2051, @USAirways thanks, Non-biased, 0.8001567125320435
2052, @USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge, Biased, 0.655951976776123
2053, @USAirways  thanks I hope I get to my destination, Non-biased, 0.7155166268348694
2054, @USAirways thanks for the reply, Non-biased, 0.7774949669837952
2055, @AmericanAir Believe me, Non-biased, 0.691107451915741
2056, @AmericanAir thank you!, Biased, 0.5795003175735474
2057, @AmericanAir thanks, Non-biased, 0.722890317440033
2058, @AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?, Non-biased, 0.668499231338501
2059, @AmericanAir Great, Non-biased, 0.6212831735610962
2060, @AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!, Non-biased, 0.5666359066963196
2061, @AmericanAir got another flight. Thanks you, Non-biased, 0.5692660212516785
2062, @AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃, Non-biased, 0.5661534667015076
2063, @AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick., Biased, 0.7340608835220337
2064, @AmericanAir yes yes yes, Biased, 0.8931354880332947
2065, @AmericanAir thanks!!, Biased, 0.8345303535461426
2066, @AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx, Non-biased, 0.6209594011306763
2067, @AmericanAir thanks so much!, Biased, 0.5918435454368591
2068, @AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, Non-biased, 0.6292340755462646
2069, @AmericanAir thank you for the confirmation., Non-biased, 0.5688021779060364
2070, @AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves., Biased, 0.989334762096405
2071, @AmericanAir continues to win: I've never missed a flight before, Biased, 0.5262250304222107
2072, @AmericanAir "Airport snow removal method #22...", Non-biased, 0.9473533034324646
2073, Keep up the good work folks, Biased, 0.992277979850769
2074, @AmericanAir great, Non-biased, 0.6212831735610962
2075, @AmericanAir awesome. Thanks!, Biased, 0.640200674533844
2076, @AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary., Non-biased, 0.8701375722885132
2077, @AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:), Biased, 0.9613959193229675
2078, @AmericanAir These are some awesome photos. Thanks for sharing! 😁, Biased, 0.6019896864891052
2079, @americanair new plane, Non-biased, 0.6872069835662842
2080, Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome., Biased, 0.9583829641342163
2081, @AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out, Non-biased, 0.7971601486206055
2082, @AmericanAir @beantownmatty Sounds like a date!, Biased, 0.6749680042266846
2083, “@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Non-biased, 0.612169623374939
2084, @AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight., Biased, 0.637708306312561
2085, @AmericanAir @dfwairport you 2 together are the best part of flying!, Biased, 0.6295862197875977
2086, @AmericanAir Thank you.....you do the same!!, Biased, 0.5940318703651428
2087, @AmericanAir Hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!, Biased, 0.579777181148529
2088, @AmericanAir thank you!, Biased, 0.5795003175735474
2089, @AmericanAir thanks, Non-biased, 0.722890317440033
2090, @AmericanAir Thank you, Non-biased, 0.5658539533615112
2091, @AmericanAir Great, Non-biased, 0.6212831735610962
2092, @AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!, Non-biased, 0.5666359066963196
2093, @AmericanAir got another flight. Thanks you, Non-biased, 0.5692660212516785
2094, @AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick., Biased, 0.7340608835220337
2095, @AmericanAir yes yes yes, Biased, 0.8931354880332947
2096, @AmericanAir thanks!!, Biased, 0.8345303535461426
2097, @AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx, Non-biased, 0.6209594011306763
2098, @AmericanAir thanks so much!, Biased, 0.5918435454368591
2099, @AmericanAir thank you for the confirmation., Non-biased, 0.5688021779060364
2100, @AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves., Biased, 0.989334762096405
2101, @AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP, Biased, 0.9016780853271484
2102, @AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄, Non-biased, 0.5626438856124878
2103, @AmericanAir "Airport snow removal method #22...", Non-biased, 0.9473533034324646
2104, Keep up the good work folks, Biased, 0.992277979850769
2105, @AmericanAir great, Non-biased, 0.6212831735610962
2106, @AmericanAir awesome. Thanks!, Biased, 0.640200674533844
2107, @AmericanAir thanks!, Biased, 0.5817245244979858
2108, @AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:), Biased, 0.9613959193229675
2109, @AmericanAir These are some awesome photos. Thanks for sharing! 😁, Biased, 0.6019896864891052
2110, @americanair new plane, Non-biased, 0.6872069835662842
2111, Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome., Biased, 0.9583829641342163
2112, @AmericanAir we are off to Kax premium.  Hoping this flight is better food, Biased, 0.8690507411956787
2113, @AmericanAir @beantownmatty Sounds like a date!, Biased, 0.6749680042266846
2114, @AmericanAir Thanks so much!, Biased, 0.5918435454368591
2115, “@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Non-biased, 0.612169623374939
2116, @AmericanAir Nice to read it! Thank you very much!, Biased, 0.9005156755447388
2117, @AmericanAir @dfwairport me too!!  LOVE LIVING SO CLOSE SO I ALWAYS HAVE GREAT VIEWS!, Biased, 0.9843999147415161
2118, @AmericanAir Thanks!, Biased, 0.5817245244979858
2119, @AmericanAir @dfwairport you 2 together are the best part of flying!, Biased, 0.6295862197875977
2120, @AmericanAir @dfwairport Guys, Biased, 0.652706503868103
2121, @AmericanAir I can hardly believe it! Bundle up and stay warm! 😉, Biased, 0.849612832069397
2122, @AmericanAir Thanks for sharing these photos! Round of applause for your crews! We appreciate all their hard work., Non-biased, 0.5273399353027344
2123, @AmericanAir great customer service thanks, Biased, 0.908687949180603
2124, @AmericanAir, Non-biased, 0.7582989931106567
2125, I still think American Airlines is great...I would just like to be treated better. Loyal customers first, Non-biased, 0.60174560546875
2126, @AmericanAir if I could fly an md80/dc10 I would be so happy I live that plane so much md80 is love md80 is life., Non-biased, 0.7436926960945129
2127, Happy #TT to my friends @AmericanAir . Hope the weather isn't causing you too many headaches., Biased, 0.611112654209137
2128, @AmericanAir well have all day and all the time in the world, Biased, 0.6647384166717529
2129, @AmericanAir oh it's nothing my issue was already resolved and I am in the air, Biased, 0.988319993019104
2130, @AmericanAir Kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint, Biased, 0.9824574589729309
2131, @AmericanAir Thanks for the quick response - it's appreciated!, Non-biased, 0.5209211707115173
2132, @AmericanAir thanks for the update, Non-biased, 0.7661920189857483
2133, @AmericanAir Lets hope it stays that way.Big thanks to your ground/outside crews all across the US the last month. Great FB post yesterday., Non-biased, 0.6266143321990967
2134, @AmericanAir my boss is :), Biased, 0.7149900794029236
2135, @AmericanAir Your response has been incredible. Truly amazed at the steps you have taken to enhance your customer relations. Big thank you 😄, Non-biased, 0.5556519031524658
2136, @AmericanAir Thanks guys got some sleep. Hang in there DFW with bad weather., Biased, 0.9173321723937988
2137, @AmericanAir great thank you, Biased, 0.550792932510376
2138, @AmericanAir simply amazing. Smiles for miles.Thank u for my upgrade tomorrow for ORD.We are spending a lot of time together next few weeks!, Biased, 0.8756290078163147
2139, @AmericanAir Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault., Biased, 0.648951530456543
2140, @AmericanAir thanks for the recommendation. We've been sitting here for 45 minutes, Non-biased, 0.7959809899330139
2141, @AmericanAir although you have no control of the weather, Non-biased, 0.8710235953330994
2142, @AmericanAir I wish I could remember all of their names!, Biased, 0.582241415977478
2143, @AmericanAir thank you AA, Non-biased, 0.5499056577682495
2144, @AmericanAir Yes, Biased, 0.5635977983474731
2145, @AmericanAir thank you for replying. Trying to figure out how to get from there from DFW, Non-biased, 0.6044524312019348
2146, @AmericanAir made it!  Thanks AA!, Biased, 0.6426112651824951
2147, @AmericanAir why thank you!! Yayayay!!, Biased, 0.98638516664505
2148, @AmericanAir Thank you for being so responsive on Twitter. Truly impressive., Biased, 0.9758949875831604
2149, Thank you, Non-biased, 0.5412880778312683
2150, @AmericanAir mission accomplished today, Non-biased, 0.6583431959152222
2151, @AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome., Biased, 0.7862600088119507
2152, @AmericanAir fantastic thanks! Will try and tweet a photo of the view :), Biased, 0.974915087223053
2153, @AmericanAir excellent!  Love you guys!  If it is first class I'll hug ya'll!  See you shortly!, Biased, 0.7741726636886597
2154, @AmericanAir Thanks, Non-biased, 0.722890317440033
2155, @AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!, Biased, 0.9253278970718384
2156, @AmericanAir ...have you seen Blue? Go look it up :), Biased, 0.6069689989089966
2157, @AmericanAir Thank you., Non-biased, 0.5690160989761353
2158, @AmericanAir thanks! Flight 2160 today. Great crew!, Biased, 0.859896719455719
2159, @AmericanAir is rising like the sun at DCA this morning.  @NATCA members have the best view. #avgeek http://t.co/VAhdekVOKe, Non-biased, 0.5148500204086304
2160, @AmericanAir @USAirways Statement wasn't sent yesterday like Jeanine said. After I even called last night as well. Again, Non-biased, 0.6711307764053345
2161, @AmericanAir Thanks, Non-biased, 0.722890317440033
2162, @AmericanAir Such a suprise! New vanity kit set for frequent travellers 😀 thank you AA! http://t.co/fA7Nygn1Ux, Biased, 0.5155447721481323
2163, @AmericanAir lovely flight back from MIA to LHR - great crew - thanks :-)), Biased, 0.5612155795097351
2164, @AmericanAir but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay., Biased, 0.7767114639282227
2165, @AmericanAir Thx! I hope so. IAH to DFW to OKC has turned out to be a LONG trip today and I have to work tomorrow., Non-biased, 0.6996110677719116
2166, @AmericanAir thank you! My lost item was located at ORD and is being returned to me., Biased, 0.6100292801856995
2167, @AmericanAir appreciate it!!, Biased, 0.7294266223907471
2168, @AmericanAir I love the Admiral Clubs! Thanks, Biased, 0.7250175476074219
2169, @AmericanAir just curious. Thanks for the response as always, Non-biased, 0.6584912538528442
2170, @AmericanAir Thanks!, Biased, 0.5817245244979858
2171, @AmericanAir thanks  you always be my airline of choice when possible, Non-biased, 0.5796552300453186
2172, @AmericanAir attended to and corrected my complaints via Twitter. Whoa. This is the brave, Non-biased, 0.8218277096748352
2173, @AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌, Non-biased, 0.524129331111908
2174, @AmericanAir @BoeingAirplanes I really would love to experience first class on that plane, Biased, 0.5654096007347107
2175, @AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, Biased, 0.723412811756134
2176, @AmericanAir @gerri_elliott You will!! Every chance I get! Thanks for keeping me Exec Platinum., Biased, 0.9879249334335327
2177, @AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy., Biased, 0.8196543455123901
2178, @americanair Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3, Biased, 0.8748718500137329
2179, @AmericanAir Thank you, Non-biased, 0.5658539533615112
2180, @AmericanAir No apology necessary. It was wind and I was on Delta. XOXO, Biased, 0.5621944069862366
2181, @AmericanAir thank you, Non-biased, 0.5658539533615112
2182, @AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone., Biased, 0.6737974286079407
2183, @AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia, Non-biased, 0.718848466873169
2184, @AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening., Non-biased, 0.6470533609390259
2185, @AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644, Biased, 0.5295861959457397
2186, @AmericanAir Just followed you., Non-biased, 0.7678329944610596
2187, Keep it up :) @AmericanAir, Biased, 0.5709896087646484
2188, @AmericanAir I've just received the ticket. Thank you for your help, Non-biased, 0.5675705671310425
2189, @AmericanAir thanks, Non-biased, 0.722890317440033
2190, @AmericanAir  TPA - ORD!!! AA1679 Another successful journey, Biased, 0.9445917010307312
2191, @AmericanAir Thank you for the response. Much appreciated!, Biased, 0.5653824806213379
2192, @AmericanAir thanks.  I actually made it, Non-biased, 0.751162588596344
2193, “@AmericanAir: @TheCandaceSmith Thanks for the shout-out, Non-biased, 0.5479006171226501
2194, Still thinking, Non-biased, 0.8872233629226685
2195, @AmericanAir @contactcej thanks!, Non-biased, 0.6662660837173462
2196, @AmericanAir the folks at the Executive Platinum desk are great pros.  They understand my displeasure with change fees and switch to SW., Biased, 0.9913251399993896
2197, @AmericanAir He thanks you. Anything you can do to help. Would any further information help in the process?, Non-biased, 0.775921106338501
2198, @AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌, Biased, 0.7364014983177185
2199, @AmericanAir @maryella_green despite the inconvenience, Biased, 0.986497700214386
2200, @AmericanAir Absolutely!, Biased, 0.5524844527244568
2201, @AmericanAir @maryella_green just received it, Non-biased, 0.783107340335846
2202, @AmericanAir thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭, Non-biased, 0.6826474666595459
2203, @AmericanAir thanks, Non-biased, 0.722890317440033
2204, @AmericanAir everything for sorted out. Thanks for the help. Excited to get home tonight!, Biased, 0.6444516777992249
2205, @AmericanAir keep up the good work.  Got me to my destination safe and on time today, Biased, 0.9651983380317688
2206, @AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations, Non-biased, 0.7522248029708862
2207, @AmericanAir thanks for following up- it finally worked!! Fingers crossed the new flight works., Biased, 0.5305161476135254
2208, @AmericanAir Was not on board you today just watched report unfold on Twitter but still am very proud!, Biased, 0.9894999861717224
2209, @AmericanAir Thank you for the response, Non-biased, 0.5134923458099365
2210, @AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!, Non-biased, 0.6105091571807861
2211, @AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!, Non-biased, 0.558194637298584
2212, @AmericanAir first ride on new 737-800 with new interior and in seat video. Nice improvement! #Newplanesmell http://t.co/dJJjN9sLHT, Biased, 0.9420310258865356
2213, @AmericanAir No worries at all. Y’all have a good one!!, Biased, 0.9657310247421265
2214, @AmericanAir Flight for tomorrow was Cancelled Flightled. New one booked. Seats taken care of. Just a tweet to commend you all on the service. Thanks!, Non-biased, 0.8025242686271667
2215, @AmericanAir yes, Biased, 0.5635977983474731
2216, @AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!, Biased, 0.8317346572875977
2217, @AmericanAir thanks... I finally got through this afternoon.  :), Non-biased, 0.6454759240150452
2218, @AmericanAir #AATeam thanks for working in very rigorous weather conditions for all, Non-biased, 0.6665536165237427
2219, @AmericanAir thanks, Non-biased, 0.722890317440033
2220, @AmericanAir thank you, Non-biased, 0.5658539533615112
2221, @AmericanAir Thank you so much., Non-biased, 0.5257930755615234
2222, @AmericanAir thank you for the assistance, Non-biased, 0.565522313117981
2223, @AmericanAir Chicago seen from seat 6A, Non-biased, 0.7734723687171936
